Student Name,Phone Number,Email ID,Admission Type,Courses Taken,Tenth YOP,Tenth Percentage,Twelth YOP,Twelth Percentage,Degree Yop,Degree Stream,Degree Percentage,Masters Degree YOP,Masters Degree Stream,Masters Degree Percentage,Course_Enrollment_Date
Stud_00178,9942411172,Stud_00178@gmail.com,INC,Python Data Science,2020,98.94,2022,88.31,2025,BBA,72.54,0,,,2025-11-08
Stud_00179,6717973203,Stud_00179@gmail.com,INC,Python Data Science,2018,81.32,2020,76.08,2024,BE,98.73,2026,MCA,49.0,2026-12-23
Stud_00180,7727318280,Stud_00180@gmail.com,PAID,Python Data Analytics,2018,81.45,2020,79.12,2023,BBA,81.55,2025,ME,62.0,2025-03-24
Stud_00181,9657631591,Stud_00181@gmail.com,PAID,Python FullStack Development,2017,96.91,2019,84.27,2023,BTech,89.56,0,,,2023-05-12
Stud_00182,7400431245,Stud_00182@gmail.com,INC,Python Data Analytics,2020,78.39,2022,77.17,2025,BCA,68.55,0,,,2025-09-07
Stud_00183,7048789563,Stud_00183@gmail.com,INC,Python FullStack Development,2017,68.05,2019,76.9,2023,BE,80.94,2025,MCA,50.0,2025-05-03
Stud_00184,6931136439,Stud_00184@gmail.com,PAID,Python Data Analytics,2019,82.81,2021,97.11,2024,BBA,61.61,2026,MTech,50.0,2026-02-28
Stud_00185,6163297738,Stud_00185@gmail.com,INC,Python Data Science,2020,81.74,2022,93.83,2025,Bcom,90.22,0,,,2025-11-19
Stud_00186,9913361146,Stud_00186@gmail.com,INC,Python Data Analytics,2017,95.07,2019,61.42,2023,BTech,89.57,2025,MTech,78.0,2025-02-10
Stud_00187,6132449283,Stud_00187@gmail.com,PAID,Python Data Analytics,2020,80.09,2022,63.69,2025,BBA,87.39,0,,,2025-11-07
Stud_00188,8217945930,Stud_00188@gmail.com,PAID,Python Selenium,2019,64.16,2021,90.71,2024,Bsc,62.16,0,,,2024-05-01
Stud_00189,9884341914,Stud_00189@gmail.com,INC,Python Data Analytics,2017,80.54,2019,73.7,2022,Bsc,94.41,2024,MTech,97.0,2024-04-24
Stud_00190,6879782410,Stud_00190@gmail.com,INC,Python Data Science,2017,64.13,2019,66.52,2022,BCA,69.22,2024,MTech,96.0,2024-12-21
Stud_00191,8919098959,Stud_00191@gmail.com,PAID,Python FullStack Development,2020,94.2,2022,65.38,2025,BCA,92.9,2027,ME,64.0,2026-04-04
Stud_00192,8028831922,Stud_00192@gmail.com,INC,Python FullStack Development,2019,92.96,2021,67.31,2024,Bcom,79.84,2026,MCA,57.0,2026-08-17
Stud_00193,7092580734,Stud_00193@gmail.com,INC,Python Data Science,2019,72.88,2021,62.88,2025,BE,68.59,2027,MTech,78.0,2026-12-04
Stud_00194,9862539669,Stud_00194@gmail.com,PAID,Python Data Science,2020,81.42,2022,95.65,2025,Bsc,74.29,2027,MTech,96.0,2026-12-11
Stud_00195,7725713975,Stud_00195@gmail.com,INC,Python Data Science,2017,73.64,2019,69.36,2023,BE,96.5,2025,MCA,73.0,2025-01-20
Stud_00196,9147592738,Stud_00196@gmail.com,INC,Python FullStack Development,2020,88.25,2022,64.85,2025,BBA,86.85,2027,ME,58.0,2026-12-13
Stud_00197,7648360918,Stud_00197@gmail.com,PAID,Python Data Science,2017,65.65,2019,86.72,2022,Bsc,82.34,2024,MCA,38.0,2024-03-22
Stud_00198,7569972542,Stud_00198@gmail.com,PAID,Python FullStack Development,2018,67.6,2020,78.6,2023,BCA,97.64,0,,,2023-03-12
Stud_00199,6785101534,Stud_00199@gmail.com,INC,Python Selenium,2019,61.35,2021,79.19,2024,BCA,81.89,2026,MTech,84.0,2026-01-05
Stud_00200,7016743983,Stud_00200@gmail.com,INC,Python Data Analytics,2019,71.76,2021,82.59,2024,BCA,69.81,2026,ME,57.0,2026-08-11
Stud_00201,8842864267,Stud_00201@gmail.com,PAID,Python FullStack Development,2019,90.15,2021,71.74,2024,BCA,73.28,2026,MCA,89.0,2026-10-14
Stud_00202,7236797369,Stud_00202@gmail.com,INC,Python Selenium,2020,94.59,2022,75.82,2025,Bcom,76.75,0,,,2025-07-22
Stud_00203,7732841603,Stud_00203@gmail.com,INC,Python FullStack Development,2019,85.62,2021,78.5,2025,BE,90.53,2027,MTech,48.0,2026-05-05
Stud_00204,9549492921,Stud_00204@gmail.com,INC,Python Data Science,2019,98.9,2021,96.03,2024,Bcom,98.63,2026,ME,96.0,2026-07-06
Stud_00205,9164823564,Stud_00205@gmail.com,INC,Python Selenium,2018,73.96,2020,83.44,2023,Bsc,87.59,0,,,2023-06-14
Stud_00206,8457930567,Stud_00206@gmail.com,INC,Python Selenium,2018,97.68,2020,85.85,2024,BE,61.47,2026,MTech,70.0,2026-07-10
Stud_00207,6198187782,Stud_00207@gmail.com,INC,Python Data Analytics,2018,89.61,2020,97.22,2023,BBA,78.25,2025,MCA,38.0,2025-08-28
Stud_00208,7695180664,Stud_00208@gmail.com,PAID,Python Data Science,2018,65.81,2020,80.06,2024,BTech,84.66,2026,MTech,58.0,2026-07-08
Stud_00209,8590185155,Stud_00209@gmail.com,PAID,Python FullStack Development,2018,89.65,2020,89.94,2024,BE,92.14,2026,MCA,63.0,2026-11-16
Stud_00210,9785083921,Stud_00210@gmail.com,PAID,Python FullStack Development,2017,90.51,2019,83.41,2022,BCA,77.29,2024,MTech,79.0,2024-05-08
Stud_00211,9055887435,Stud_00211@gmail.com,INC,Python Data Science,2020,61.66,2022,81.27,2025,BCA,71.41,2027,MCA,44.0,2026-11-19
Stud_00212,7323174692,Stud_00212@gmail.com,PAID,Python Data Analytics,2017,93.48,2019,84.82,2022,Bcom,91.72,2024,ME,50.0,2024-03-26
Stud_00213,7369377245,Stud_00213@gmail.com,INC,Python Data Science,2018,69.46,2020,92.72,2023,BCA,80.03,2025,ME,48.0,2025-05-02
Stud_00214,8025915770,Stud_00214@gmail.com,PAID,Python Data Analytics,2018,63.38,2020,94.59,2023,Bsc,82.42,2025,ME,71.0,2025-03-18
Stud_00215,8148959192,Stud_00215@gmail.com,PAID,Python Data Science,2017,95.21,2019,69.74,2022,Bcom,63.42,2024,MCA,76.0,2024-05-08
Stud_00216,9742096307,Stud_00216@gmail.com,INC,Python Selenium,2018,69.42,2020,98.96,2023,Bsc,62.2,0,,,2023-07-22
Stud_00217,8221837972,Stud_00217@gmail.com,PAID,Python Data Analytics,2019,95.0,2021,64.27,2024,Bcom,60.29,2026,ME,72.0,2026-04-19
Stud_00218,9202401283,Stud_00218@gmail.com,PAID,Python FullStack Development,2019,76.2,2021,92.54,2024,Bcom,62.06,2026,MCA,49.0,2026-07-24
Stud_00219,8527411034,Stud_00219@gmail.com,INC,Python Data Science,2020,77.66,2022,68.23,2026,BTech,96.6,2028,MCA,49.0,2026-09-26
Stud_00220,6152969657,Stud_00220@gmail.com,INC,Python Data Science,2019,79.9,2021,62.48,2025,BE,80.03,2027,ME,56.0,2026-02-23
Stud_00221,7307420453,Stud_00221@gmail.com,INC,Python Data Science,2017,80.41,2019,72.81,2022,BBA,61.62,2024,MCA,77.0,2024-07-06
Stud_00222,6941715428,Stud_00222@gmail.com,PAID,Python Data Science,2020,97.36,2022,63.63,2026,BE,60.21,2028,MTech,95.0,2026-03-16
Stud_00223,9757371402,Stud_00223@gmail.com,INC,Python Selenium,2020,74.42,2022,95.95,2026,BE,63.65,0,,,2026-12-15
Stud_00224,8326419973,Stud_00224@gmail.com,PAID,Python Selenium,2020,97.56,2022,76.15,2026,BE,76.75,2028,ME,98.0,2026-02-28
Stud_00225,8149766769,Stud_00225@gmail.com,INC,Python Data Analytics,2020,80.02,2022,67.93,2025,Bcom,68.85,2027,MCA,83.0,2026-06-21
Stud_00226,9727646286,Stud_00226@gmail.com,PAID,Python Data Analytics,2020,90.65,2022,65.1,2025,Bsc,98.81,0,,,2025-09-24
Stud_00227,6788059188,Stud_00227@gmail.com,PAID,Python FullStack Development,2018,60.16,2020,66.23,2023,BCA,67.26,2025,MCA,87.0,2025-09-22
Stud_00228,6793327674,Stud_00228@gmail.com,INC,Python Data Science,2017,60.54,2019,65.83,2022,Bcom,72.86,2024,MTech,59.0,2024-02-25
Stud_00229,7286126565,Stud_00229@gmail.com,INC,Python Data Science,2017,68.16,2019,75.04,2022,Bsc,73.89,0,,,2022-12-13
Stud_00230,6203295580,Stud_00230@gmail.com,PAID,Python Data Analytics,2019,88.49,2021,84.86,2024,BBA,87.06,2026,MCA,53.0,2026-04-03
Stud_00231,7434980545,Stud_00231@gmail.com,PAID,Python Selenium,2018,84.71,2020,85.81,2024,BE,68.65,2026,MTech,89.0,2026-03-14
Stud_00232,6933548455,Stud_00232@gmail.com,INC,Python Data Science,2017,80.54,2019,69.35,2023,BTech,96.11,2025,MCA,59.0,2025-03-06
Stud_00233,9800866523,Stud_00233@gmail.com,PAID,Python Data Analytics,2018,66.06,2020,67.63,2023,BCA,73.45,2025,MTech,70.0,2025-05-18
Stud_00234,7701685560,Stud_00234@gmail.com,PAID,Python Data Analytics,2020,81.53,2022,85.19,2025,Bcom,60.96,2027,ME,38.0,2026-11-01
Stud_00235,8344780590,Stud_00235@gmail.com,PAID,Python Data Analytics,2020,83.46,2022,62.98,2025,Bsc,82.54,2027,MTech,96.0,2026-12-14
Stud_00236,7950739170,Stud_00236@gmail.com,PAID,Python FullStack Development,2017,77.76,2019,87.47,2022,BBA,75.5,2024,ME,39.0,2024-09-10
Stud_00237,8371458037,Stud_00237@gmail.com,PAID,Python Data Analytics,2017,65.88,2019,80.31,2023,BTech,84.0,2025,MTech,88.0,2025-03-19
Stud_00238,8614555623,Stud_00238@gmail.com,INC,Python Selenium,2018,97.08,2020,68.19,2023,Bsc,65.96,0,,,2023-08-10
Stud_00239,7220258964,Stud_00239@gmail.com,PAID,Python Data Analytics,2018,98.65,2020,65.41,2023,Bcom,92.14,2025,MCA,55.0,2025-01-26
Stud_00240,8451658091,Stud_00240@gmail.com,PAID,Python Data Science,2020,92.02,2022,62.1,2025,BCA,81.05,2027,MTech,35.0,2026-07-08
Stud_00241,7848023517,Stud_00241@gmail.com,PAID,Python Data Analytics,2018,65.95,2020,82.0,2023,BCA,88.71,2025,ME,75.0,2025-10-17
Stud_00242,6293916582,Stud_00242@gmail.com,PAID,Python Data Analytics,2019,96.56,2021,63.67,2024,Bsc,70.07,0,,,2024-12-14
Stud_00243,9758539169,Stud_00243@gmail.com,PAID,Python Data Science,2018,96.77,2020,67.21,2023,BBA,75.9,2025,MCA,97.0,2025-11-16
Stud_00244,6065302853,Stud_00244@gmail.com,PAID,Python FullStack Development,2019,67.98,2021,74.64,2024,Bcom,66.3,2026,MTech,85.0,2026-08-17
Stud_00245,7210816409,Stud_00245@gmail.com,PAID,Python FullStack Development,2020,91.67,2022,88.27,2025,Bcom,86.01,0,,,2025-02-13
Stud_00246,9208607302,Stud_00246@gmail.com,INC,Python Data Science,2017,98.16,2019,86.94,2022,BBA,82.53,2024,ME,84.0,2024-07-03
Stud_00247,9332110052,Stud_00247@gmail.com,PAID,Python Data Science,2017,91.19,2019,61.19,2022,BBA,65.52,2024,ME,71.0,2024-10-07
Stud_00248,7184460719,Stud_00248@gmail.com,INC,Python FullStack Development,2020,91.7,2022,66.99,2025,BCA,82.38,2027,MCA,74.0,2026-03-07
Stud_00249,9945898844,Stud_00249@gmail.com,PAID,Python Data Analytics,2019,70.45,2021,82.96,2025,BE,89.52,0,,,2025-09-08
Stud_00250,9773914720,Stud_00250@gmail.com,INC,Python Selenium,2018,68.49,2020,65.34,2023,Bsc,76.12,2025,MCA,73.0,2025-02-23
Stud_00251,6027124626,Stud_00251@gmail.com,PAID,Python Data Analytics,2019,88.8,2021,95.4,2024,BBA,96.46,2026,MTech,44.0,2026-03-16
Stud_00252,6257321674,Stud_00252@gmail.com,INC,Python FullStack Development,2018,75.42,2020,88.7,2024,BE,97.83,2026,ME,59.0,2026-01-03
Stud_00253,6755984192,Stud_00253@gmail.com,PAID,Python Data Science,2019,66.06,2021,72.08,2024,Bsc,70.18,2026,MCA,67.0,2026-10-20
Stud_00254,7793658099,Stud_00254@gmail.com,INC,Python Selenium,2018,98.64,2020,92.72,2023,BBA,97.33,2025,ME,51.0,2025-05-28
Stud_00255,9774577682,Stud_00255@gmail.com,PAID,Python Data Science,2020,86.09,2022,87.95,2025,Bcom,83.85,2027,ME,47.0,2026-12-13
Stud_00256,6016731026,Stud_00256@gmail.com,PAID,Python FullStack Development,2017,62.87,2019,74.81,2022,Bsc,82.07,0,,,2022-11-28
Stud_00257,8022227828,Stud_00257@gmail.com,PAID,Python Selenium,2019,62.11,2021,66.23,2025,BE,80.81,2027,MTech,88.0,2026-05-09
Stud_00258,8202694471,Stud_00258@gmail.com,PAID,Python FullStack Development,2020,86.23,2022,84.19,2026,BE,93.12,0,,,2026-08-21
Stud_00259,8383593150,Stud_00259@gmail.com,INC,Python FullStack Development,2020,90.29,2022,80.76,2026,BTech,97.91,2028,MCA,47.0,2026-01-08
Stud_00260,9140515831,Stud_00260@gmail.com,PAID,Python FullStack Development,2019,91.57,2021,71.02,2024,BBA,83.82,2026,MTech,84.0,2026-08-02
Stud_00261,9735937562,Stud_00261@gmail.com,PAID,Python Data Analytics,2018,73.96,2020,75.22,2024,BE,64.59,2026,ME,56.0,2026-05-17
Stud_00262,9619200843,Stud_00262@gmail.com,PAID,Python Data Science,2017,91.38,2019,80.77,2022,Bcom,90.31,0,,,2022-04-14
Stud_00263,9306554993,Stud_00263@gmail.com,PAID,Python FullStack Development,2020,84.75,2022,69.3,2025,BCA,84.18,0,,,2025-04-17
Stud_00264,6797343328,Stud_00264@gmail.com,PAID,Python Data Science,2020,92.74,2022,93.38,2026,BTech,67.5,2028,MCA,47.0,2026-11-25
Stud_00265,6680230064,Stud_00265@gmail.com,INC,Python Data Analytics,2018,78.74,2020,90.3,2024,BE,69.87,0,,,2024-04-18
Stud_00266,8463013230,Stud_00266@gmail.com,INC,Python Data Analytics,2018,85.7,2020,62.94,2023,Bcom,69.47,2025,MCA,57.0,2025-05-24
Stud_00267,9412030744,Stud_00267@gmail.com,INC,Python Data Analytics,2017,68.16,2019,69.53,2023,BE,72.99,2025,MCA,86.0,2025-07-11
Stud_00268,8778480625,Stud_00268@gmail.com,PAID,Python Selenium,2018,86.41,2020,81.37,2023,Bsc,91.44,0,,,2023-11-17
Stud_00269,9980615101,Stud_00269@gmail.com,INC,Python Data Science,2018,95.63,2020,64.94,2024,BTech,62.58,2026,MCA,61.0,2026-09-08
Stud_00270,8999318116,Stud_00270@gmail.com,INC,Python Selenium,2017,88.75,2019,91.94,2022,Bsc,87.72,2024,MTech,47.0,2024-02-04
Stud_00271,7960970135,Stud_00271@gmail.com,PAID,Python FullStack Development,2019,77.75,2021,61.15,2025,BE,90.87,2027,ME,93.0,2026-01-18
Stud_00272,9029997941,Stud_00272@gmail.com,PAID,Python Data Analytics,2018,64.31,2020,71.09,2024,BTech,86.73,2026,ME,57.0,2026-08-02
Stud_00273,7268863296,Stud_00273@gmail.com,PAID,Python Data Analytics,2020,82.2,2022,76.88,2026,BE,77.02,0,,,2026-02-02
Stud_00274,9278929177,Stud_00274@gmail.com,INC,Python FullStack Development,2017,93.59,2019,95.97,2023,BE,85.75,2025,ME,69.0,2025-05-09
Stud_00275,6544722524,Stud_00275@gmail.com,INC,Python Data Analytics,2017,65.79,2019,79.1,2022,Bsc,82.65,2024,MTech,83.0,2024-09-27
Stud_00276,8357492827,Stud_00276@gmail.com,PAID,Python Selenium,2019,96.53,2021,95.75,2024,Bsc,78.38,2026,ME,55.0,2026-05-09
Stud_00277,8374616262,Stud_00277@gmail.com,PAID,Python Data Science,2019,79.44,2021,97.93,2025,BE,97.64,2027,ME,87.0,2026-08-06
Stud_00278,8362866527,Stud_00278@gmail.com,PAID,Python Data Analytics,2017,85.55,2019,88.95,2022,Bcom,80.97,2024,MCA,56.0,2024-02-09
Stud_00279,9561584227,Stud_00279@gmail.com,PAID,Python FullStack Development,2019,70.98,2021,85.43,2024,Bsc,84.25,0,,,2024-04-27
Stud_00280,7184219454,Stud_00280@gmail.com,PAID,Python Data Analytics,2020,95.74,2022,69.85,2025,Bcom,86.1,0,,,2025-09-13
Stud_00281,6076633079,Stud_00281@gmail.com,INC,Python FullStack Development,2017,88.56,2019,84.84,2023,BE,85.1,0,,,2023-12-20
Stud_00282,9913680700,Stud_00282@gmail.com,INC,Python Selenium,2019,79.83,2021,66.23,2024,Bcom,77.61,2026,ME,56.0,2026-02-05
Stud_00283,8803420222,Stud_00283@gmail.com,PAID,Python Data Science,2020,92.12,2022,72.9,2025,BCA,71.81,0,,,2025-05-21
Stud_00284,7922916999,Stud_00284@gmail.com,INC,Python Data Analytics,2017,75.03,2019,69.23,2022,Bcom,69.8,0,,,2022-07-17
Stud_00285,6293304240,Stud_00285@gmail.com,PAID,Python Data Science,2019,80.21,2021,62.44,2024,Bcom,88.4,2026,ME,64.0,2026-11-27
Stud_00286,8044306069,Stud_00286@gmail.com,INC,Python FullStack Development,2018,89.92,2020,92.06,2023,BCA,83.03,2025,MCA,80.0,2025-06-23
Stud_00287,7089890741,Stud_00287@gmail.com,INC,Python Data Analytics,2018,72.62,2020,94.51,2023,Bsc,87.49,2025,ME,89.0,2025-11-01
Stud_00288,9252806653,Stud_00288@gmail.com,INC,Python Selenium,2020,72.13,2022,75.16,2026,BE,71.06,0,,,2026-04-14
Stud_00289,8883800025,Stud_00289@gmail.com,PAID,Python Data Science,2017,98.99,2019,90.45,2022,Bcom,87.43,0,,,2022-11-01
Stud_00290,6385153774,Stud_00290@gmail.com,PAID,Python Selenium,2018,93.05,2020,72.46,2024,BE,88.4,2026,MCA,63.0,2026-12-03
Stud_00291,9913902326,Stud_00291@gmail.com,PAID,Python Selenium,2017,61.31,2019,92.62,2022,Bcom,86.54,0,,,2022-03-07
Stud_00292,7932558425,Stud_00292@gmail.com,INC,Python FullStack Development,2019,76.23,2021,67.64,2024,Bcom,88.62,2026,MTech,91.0,2026-10-06
Stud_00293,6989142763,Stud_00293@gmail.com,PAID,Python FullStack Development,2020,60.15,2022,89.56,2026,BTech,72.67,0,,,2026-01-03
Stud_00294,8895035121,Stud_00294@gmail.com,PAID,Python Selenium,2020,97.26,2022,88.69,2025,Bcom,73.69,2027,MCA,58.0,2026-02-05
Stud_00295,9446877690,Stud_00295@gmail.com,INC,Python Selenium,2019,67.52,2021,78.51,2025,BE,92.57,2027,ME,48.0,2026-02-11
Stud_00296,8555350440,Stud_00296@gmail.com,PAID,Python Data Science,2020,62.88,2022,61.75,2025,Bcom,83.7,2027,MCA,54.0,2026-03-03
Stud_00297,6543676466,Stud_00297@gmail.com,INC,Python Data Analytics,2018,70.45,2020,75.73,2023,BCA,90.62,2025,ME,84.0,2025-02-04
Stud_00298,9509525884,Stud_00298@gmail.com,PAID,Python Selenium,2020,71.0,2022,98.05,2025,BBA,94.95,2027,MCA,84.0,2026-01-21
Stud_00299,9040677472,Stud_00299@gmail.com,PAID,Python Data Science,2018,78.95,2020,84.01,2024,BE,76.93,2026,MCA,43.0,2026-11-04
Stud_00300,7107520437,Stud_00300@gmail.com,INC,Python FullStack Development,2017,69.96,2019,61.81,2022,Bsc,98.87,0,,,2022-07-12
Stud_00301,9601760694,Stud_00301@gmail.com,INC,Python Selenium,2019,83.06,2021,77.1,2025,BTech,92.23,2027,ME,65.0,2026-09-21
Stud_00302,9562380665,Stud_00302@gmail.com,INC,Python Data Analytics,2017,60.47,2019,82.65,2022,Bsc,94.17,2024,MTech,52.0,2024-09-13
Stud_00303,8163817889,Stud_00303@gmail.com,PAID,Python Data Analytics,2020,70.59,2022,75.51,2025,Bcom,65.77,2027,MCA,46.0,2026-02-16
Stud_00304,9135392244,Stud_00304@gmail.com,INC,Python Selenium,2017,60.3,2019,63.44,2022,Bsc,97.96,0,,,2022-08-26
Stud_00305,8482322704,Stud_00305@gmail.com,PAID,Python FullStack Development,2017,61.12,2019,66.8,2022,Bsc,67.83,2024,MTech,35.0,2024-11-10
Stud_00306,8869604527,Stud_00306@gmail.com,INC,Python Data Analytics,2020,83.3,2022,96.81,2025,Bcom,87.27,2027,ME,58.0,2026-08-17
Stud_00307,6036783165,Stud_00307@gmail.com,PAID,Python Selenium,2018,86.44,2020,86.48,2023,BCA,83.3,0,,,2023-10-20
Stud_00308,6181300968,Stud_00308@gmail.com,INC,Python FullStack Development,2018,93.61,2020,72.86,2023,BBA,72.28,0,,,2023-12-24
Stud_00309,6572221501,Stud_00309@gmail.com,INC,Python Selenium,2019,75.86,2021,69.05,2024,Bcom,94.68,0,,,2024-01-05
Stud_00310,6791230223,Stud_00310@gmail.com,INC,Python FullStack Development,2017,66.29,2019,87.79,2022,BBA,69.57,2024,ME,63.0,2024-08-26
Stud_00311,6483892171,Stud_00311@gmail.com,PAID,Python Selenium,2020,65.59,2022,67.29,2025,Bsc,61.42,0,,,2025-02-19
Stud_00312,7618445614,Stud_00312@gmail.com,INC,Python Data Science,2018,69.68,2020,65.51,2023,BCA,94.57,0,,,2023-02-26
Stud_00313,9073246899,Stud_00313@gmail.com,PAID,Python Data Analytics,2019,82.23,2021,92.08,2024,Bcom,80.58,0,,,2024-09-09
Stud_00314,9890031643,Stud_00314@gmail.com,INC,Python Selenium,2019,94.44,2021,73.47,2024,BCA,77.44,2026,ME,86.0,2026-04-03
Stud_00315,7067378879,Stud_00315@gmail.com,PAID,Python Data Science,2020,65.83,2022,88.44,2025,BCA,64.33,2027,ME,75.0,2026-08-15
Stud_00316,8258500575,Stud_00316@gmail.com,INC,Python FullStack Development,2017,81.55,2019,97.01,2022,BBA,77.34,2024,MCA,83.0,2024-07-18
Stud_00317,8221061569,Stud_00317@gmail.com,INC,Python Data Science,2020,93.51,2022,73.99,2026,BE,78.06,2028,MTech,92.0,2026-05-03
Stud_00318,6436994964,Stud_00318@gmail.com,INC,Python Selenium,2018,64.11,2020,96.09,2023,BCA,89.93,0,,,2023-04-08
Stud_00319,8708885541,Stud_00319@gmail.com,INC,Python FullStack Development,2020,69.78,2022,78.86,2025,BCA,94.99,2027,MCA,62.0,2026-10-09
Stud_00320,8449649850,Stud_00320@gmail.com,INC,Python Data Analytics,2020,90.91,2022,74.3,2026,BTech,86.25,0,,,2026-09-17
Stud_00321,6827530353,Stud_00321@gmail.com,PAID,Python FullStack Development,2017,94.77,2019,79.18,2022,Bsc,76.98,2024,MCA,57.0,2024-11-16
Stud_00322,6852116906,Stud_00322@gmail.com,INC,Python Data Science,2017,87.6,2019,61.89,2022,Bsc,84.47,2024,MCA,81.0,2024-08-25
Stud_00323,7455750389,Stud_00323@gmail.com,INC,Python FullStack Development,2018,67.26,2020,94.4,2023,BBA,77.0,2025,MCA,82.0,2025-06-16
Stud_00324,8558758744,Stud_00324@gmail.com,PAID,Python Data Analytics,2017,68.71,2019,66.37,2023,BE,82.32,0,,,2023-03-21
Stud_00325,9326580566,Stud_00325@gmail.com,PAID,Python Data Science,2020,94.33,2022,68.22,2025,BCA,69.68,2027,MTech,57.0,2026-10-10
Stud_00326,7747704539,Stud_00326@gmail.com,PAID,Python FullStack Development,2017,93.03,2019,81.15,2022,BCA,78.76,2024,MTech,70.0,2024-01-05
Stud_00327,6324182754,Stud_00327@gmail.com,PAID,Python Selenium,2018,81.52,2020,78.57,2023,Bcom,61.08,2025,ME,78.0,2025-10-21
Stud_00328,8841290325,Stud_00328@gmail.com,INC,Python Data Analytics,2020,74.74,2022,96.27,2026,BTech,89.97,2028,ME,70.0,2026-10-08
Stud_00329,8609412121,Stud_00329@gmail.com,PAID,Python FullStack Development,2017,67.1,2019,90.71,2023,BE,93.55,2025,MCA,64.0,2025-06-20
Stud_00330,8508425360,Stud_00330@gmail.com,PAID,Python Data Science,2020,92.88,2022,95.61,2025,BBA,92.57,2027,ME,76.0,2026-08-15
Stud_00331,8893698699,Stud_00331@gmail.com,PAID,Python Data Science,2020,93.11,2022,85.9,2025,Bcom,77.95,2027,MCA,81.0,2026-06-13
Stud_00332,9238238156,Stud_00332@gmail.com,PAID,Python FullStack Development,2020,80.21,2022,96.67,2025,Bsc,61.39,2027,ME,94.0,2026-06-04
Stud_00333,9950253975,Stud_00333@gmail.com,INC,Python Selenium,2017,73.36,2019,85.07,2023,BE,86.84,2025,ME,94.0,2025-08-23
Stud_00334,7947086943,Stud_00334@gmail.com,INC,Python FullStack Development,2017,70.72,2019,61.75,2022,BBA,65.2,2024,MCA,64.0,2024-06-17
Stud_00335,7272610488,Stud_00335@gmail.com,INC,Python Selenium,2019,83.45,2021,66.9,2024,Bcom,82.57,2026,MCA,54.0,2026-02-24
Stud_00336,6013170567,Stud_00336@gmail.com,INC,Python Selenium,2020,95.69,2022,87.54,2025,BCA,94.85,2027,MTech,55.0,2026-01-06
Stud_00337,7148447292,Stud_00337@gmail.com,PAID,Python Data Science,2018,81.64,2020,73.22,2023,BCA,85.53,2025,ME,53.0,2025-12-04
Stud_00338,9428268557,Stud_00338@gmail.com,INC,Python Selenium,2019,78.78,2021,91.6,2024,Bcom,71.73,2026,ME,82.0,2026-10-22
Stud_00339,6497120071,Stud_00339@gmail.com,INC,Python Selenium,2019,69.77,2021,96.39,2025,BE,84.43,2027,MTech,79.0,2026-10-15
Stud_00340,8896739514,Stud_00340@gmail.com,INC,Python Selenium,2019,79.28,2021,86.83,2024,BBA,82.13,2026,MCA,64.0,2026-07-19
Stud_00341,7091121868,Stud_00341@gmail.com,PAID,Python Selenium,2018,62.54,2020,86.03,2023,Bcom,89.87,2025,ME,46.0,2025-12-07
Stud_00342,7813171804,Stud_00342@gmail.com,PAID,Python Data Analytics,2020,94.12,2022,70.1,2026,BTech,92.56,2028,MCA,51.0,2026-12-03
Stud_00343,7554594665,Stud_00343@gmail.com,INC,Python Selenium,2020,61.83,2022,62.59,2025,BBA,71.95,2027,MCA,56.0,2026-04-23
Stud_00344,6135913330,Stud_00344@gmail.com,INC,Python Data Analytics,2017,85.33,2019,61.81,2022,BBA,75.15,2024,MCA,81.0,2024-11-23
Stud_00345,9938217121,Stud_00345@gmail.com,INC,Python FullStack Development,2019,90.07,2021,84.59,2025,BE,94.58,0,,,2025-10-11
Stud_00346,6011419229,Stud_00346@gmail.com,PAID,Python Selenium,2020,79.6,2022,74.81,2025,BCA,78.34,2027,ME,39.0,2026-11-08
